id,chat_id,msg_idx,label,window_text
u04980,chat_00622,3,Cotización generada,"<SYS> Falta hora de regreso, si hay regreso, por favor. <USR> destino Portugal 4930, Temuco <SYS> Falta hora, origen, por favor. <USR> a las 13:30 <USR> origen Apoquindo 3961, Temuco <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 10 personas <USR> regreso a las 17:00 <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u00814,chat_00101,13,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora, cantidad de personas, por favor. <USR> destino Apoquindo 267, Santiago"
u02968,chat_00370,7,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta fecha, origen, por favor. <USR> origen San Martín 4711, Antofagasta"
u02043,chat_00255,10,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora, destino, por favor. <USR> regreso a las 07:45 <SYS> Falta origen, hora, por favor. <USR> origen San Martín 712, Temuco <SYS> Falta cantidad de personas, destino, por favor. <USR> el 06/01/2025 <USR> a las 13:45"
u03711,chat_00463,14,Cotización generada,"<SYS> Falta si hay regreso, origen, por favor. <USR> somos 12 personas <SYS> Falta origen, hora, por favor. <USR> a las 09:15 <USR> regreso a las 17:45 <SYS> Falta si hay regreso, origen, por favor. <USR> ida y vuelta <SYS> Falta origen, por favor. <USR> origen Providencia 1433, Viña del Mar"
u04997,chat_00624,4,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> a las 09:45 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> somos 2 personas <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> origen Providencia 2782, Viña del Mar <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> solo ida <USR> regreso a las 07:15"
u04066,chat_00508,1,Cotización generada,"<SYS> Falta fecha, hora, por favor. <USR> a las 15:45 <USR> regreso a las 13:15 <SYS> Falta si hay regreso, origen, por favor. <USR> el 26/07/2025 <SYS> Falta destino, cantidad de personas, por favor. <USR> destino Providencia 4098, Puerto Montt <USR> solo ida <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 10 personas <USR> origen Los Leones 1301, Temuco"
u02547,chat_00318,2,Cotizando,"<SYS> Falta fecha, origen, por favor. <USR> origen Vicuña Mackenna 1813, Antofagasta <SYS> Falta destino, si hay regreso, por favor. <USR> regreso a las 07:00 <SYS> Falta fecha, hora, por favor. <USR> somos 6 personas <SYS> Falta si hay regreso, destino, por favor. <USR> a las 19:30 <USR> solo ida"
u04649,chat_00581,8,Cotización generada,"<SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 14:00 <SYS> Falta fecha, origen, por favor. <USR> el 15/08/2025 <SYS> Falta hora, origen, por favor. <USR> origen Los Leones 3225, Concepción <SYS> Falta hora, por favor. <USR> a las 14:30"
u02129,chat_00266,0,Cotizando,"<SYS> Falta cantidad de personas, origen, por favor. <USR> el 15/08/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> solo ida <USR> a las 09:00 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 6 personas <SYS> Falta destino, origen, por favor. <USR> regreso a las 13:45"
u03140,chat_00392,3,Cotizando,"<USR> consulta, hacen viajes privados? ✌️ <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> origen Apoquindo 1631, Temuco <USR> ida y vuelta <SYS> Falta fecha, destino, por favor. <USR> destino Nueva Imperial 4109, La Serena"
u00274,chat_00034,1,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04362,chat_00545,9,Cotización generada,"<SYS> Falta hora, fecha, por favor. <USR> somos 10 personas <SYS> Falta fecha, si hay regreso, por favor. <USR> solo ida <SYS> Falta hora de regreso, hora, por favor. <USR> el 27/07/2025 <USR> regreso a las 21:30 <SYS> Falta hora, por favor. <USR> a las 14:45"
u03645,chat_00455,12,Cotización generada,"<SYS> Falta destino, origen, por favor. <USR> el 15/05/2025 <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 08:15 <USR> solo ida <SYS> Falta destino, origen, por favor. <USR> destino Nueva Imperial 1524, Talca <SYS> Falta origen, por favor. <USR> origen 1 norte 2799, Temuco"
u00565,chat_00070,4,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u03191,chat_00398,6,Cotizando,"<USR> necesito una cotizacion 🙌 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> ida y vuelta <USR> destino Portugal 1032, Talca <SYS> Falta origen, hora de regreso, por favor. <USR> el 07/08/2025"
u00751,chat_00093,14,Cotizando,"<USR> necesito una cotizacion <SYS> Falta destino, hora de regreso, por favor. <USR> regreso a las 07:00"
u01183,chat_00147,14,Cotizando,"<SYS> Falta destino, hora, por favor. <USR> el 20/07/2025 <SYS> Falta origen, hora, por favor. <USR> somos 4 personas <USR> a las 08:45 <SYS> Falta si hay regreso, destino, por favor. <USR> destino Pedro de Valdivia 1625, La Serena <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> origen 1 norte 2102, Rancagua"
u04853,chat_00606,4,Cotización generada,"<SYS> Falta fecha, cantidad de personas, por favor. <USR> somos 2 personas <USR> solo ida <SYS> Falta fecha, origen, por favor. <USR> el 20/09/2025 <SYS> Falta hora de regreso, origen, por favor. <USR> origen Providencia 2891, Antofagasta <SYS> Falta hora de regreso, por favor. <USR> regreso a las 12:30"
u03490,chat_00436,1,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> origen Alameda 3154, La Serena <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 13:45 <SYS> Falta hora, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta hora, por favor. <USR> a las 13:45"
u00379,chat_00047,10,Potencial cliente,<USR> necesito una cotizacion
u02484,chat_00310,3,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, si hay regreso, por favor. <USR> origen 1 norte 3260, Rancagua"
u04999,chat_00624,6,Cotización generada,"<SYS> Falta fecha, hora, por favor. <USR> destino Pedro de Valdivia 3179, Concepción <USR> a las 08:45 <SYS> Falta cantidad de personas, fecha, por favor. <USR> el 13/07/2025 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 10 personas <SYS> Falta origen, por favor. <USR> origen Alameda 3100, Puerto Montt"
u03350,chat_00418,5,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> somos 10 personas <USR> a las 10:15 <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 14:15 <USR> solo ida <SYS> Falta destino, origen, por favor. <USR> origen Portugal 2980, Temuco <USR> el 20/04/2025 <SYS> Falta destino, por favor. <USR> destino 1 norte 922, Rancagua"
u02458,chat_00307,9,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta fecha, hora, por favor. <USR> a las 07:45"
u03883,chat_00485,10,Cotización generada,"<SYS> Falta destino, cantidad de personas, por favor. <USR> destino Nueva Imperial 285, Valparaíso <USR> origen Portugal 1171, Talca <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> a las 07:00 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 18:15 <USR> solo ida <SYS> Falta cantidad de personas, por favor. <USR> somos 2 personas"
u02537,chat_00317,8,Cotizando,"<USR> buenos dias, necesito hablar con un asesor 🙏 <SYS> Falta destino, cantidad de personas, por favor. <USR> regreso a las 08:00 <SYS> Falta destino, si hay regreso, por favor. <USR> origen Apoquindo 2756, La Serena <USR> el 22/12/2025"
u02669,chat_00333,12,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta si hay regreso, origen, por favor. <USR> somos 6 personas <SYS> Falta origen, destino, por favor. <USR> a las 13:00"
u00981,chat_00122,4,Cotizando,"<SYS> Falta hora, cantidad de personas, por favor. <USR> somos 12 personas <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> el 29/12/2025 <SYS> Falta si hay regreso, hora, por favor. <USR> destino 1 norte 3765, La Serena <SYS> Falta si hay regreso, origen, por favor. <USR> a las 18:30"
u03272,chat_00408,7,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> regreso a las 08:00 <SYS> Falta hora, fecha, por favor. <USR> el 29/05/2025 <SYS> Falta si hay regreso, hora, por favor. <USR> a las 07:45 <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u04946,chat_00618,1,Cotización generada,"<SYS> Falta destino, si hay regreso, por favor. <USR> a las 22:00 <SYS> Falta si hay regreso, destino, por favor. <USR> destino Pedro de Valdivia 2890, Temuco <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> el 29/08/2025 <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> solo ida <USR> regreso a las 10:15"
u04769,chat_00596,0,Cotización generada,"<SYS> Falta hora, si hay regreso, por favor. <USR> el 16/02/2025 <USR> destino Vicuña Mackenna 4004, Antofagasta <SYS> Falta cantidad de personas, origen, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 11:30 <USR> regreso a las 21:30 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 6 personas <USR> origen Vicuña Mackenna 2466, Talca"
u01235,chat_00154,2,Cotizando,"<USR> hola! tienen disponibilidad para la semana? ✌️ <SYS> Falta hora de regreso, destino, por favor. <USR> destino Los Leones 1931, Antofagasta <SYS> Falta fecha, si hay regreso, por favor. <USR> somos 6 personas <SYS> Falta si hay regreso, origen, por favor. <USR> ida y vuelta"
u00511,chat_00063,14,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u03874,chat_00484,1,Cotización generada,"<SYS> Falta fecha, origen, por favor. <USR> el 12/07/2025 <USR> origen Portugal 1857, Temuco <SYS> Falta hora de regreso, hora, por favor. <USR> ida y vuelta <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 09:15 <USR> somos 6 personas <SYS> Falta hora de regreso, por favor. <USR> regreso a las 22:30"
u03885,chat_00485,12,Cotización generada,"<SYS> Falta hora de regreso, si hay regreso, por favor. <USR> somos 12 personas <USR> origen San Martín 3844, Rancagua <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> el 29/07/2025 <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, por favor. <USR> regreso a las 13:45"
u01190,chat_00148,5,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta si hay regreso, destino, por favor. <USR> destino Los Leones 3031, Concepción <SYS> Falta hora, fecha, por favor. <USR> regreso a las 22:15 <USR> origen Prat 2951, Viña del Mar"
u02241,chat_00280,0,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 📨 <SYS> Falta origen, cantidad de personas, por favor. <USR> origen Apoquindo 3398, Rancagua <SYS> Falta destino, hora de regreso, por favor. <USR> a las 21:15 <USR> destino Prat 3683, Santiago"
u04973,chat_00621,12,Cotización generada,"<SYS> Falta destino, si hay regreso, por favor. <USR> origen Apoquindo 1233, Antofagasta <USR> destino Los Leones 4680, La Serena <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> el 04/12/2025 <USR> somos 8 personas <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 13:30 <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u02096,chat_00261,15,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 🙌 <SYS> Falta fecha, hora de regreso, por favor. <USR> solo ida <SYS> Falta destino, cantidad de personas, por favor. <USR> somos 6 personas <USR> origen Nueva Imperial 4846, Rancagua <SYS> Falta fecha, hora de regreso, por favor. <USR> el 16/08/2025"
u04825,chat_00603,8,Cotización generada,"<SYS> Falta destino, hora, por favor. <USR> regreso a las 08:00 <SYS> Falta hora, cantidad de personas, por favor. <USR> somos 8 personas <USR> destino 1 norte 4479, Viña del Mar <SYS> Falta hora, si hay regreso, por favor. <USR> a las 10:30 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u01181,chat_00147,12,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta destino, hora, por favor. <USR> el 20/07/2025 <SYS> Falta origen, hora, por favor. <USR> somos 4 personas <USR> a las 08:45"
u00684,chat_00085,11,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04621,chat_00577,12,Cotización generada,"<SYS> Falta origen, cantidad de personas, por favor. <USR> a las 16:45 <SYS> Falta cantidad de personas, destino, por favor. <USR> origen San Martín 1312, Talca <USR> destino Pedro de Valdivia 3251, Antofagasta <SYS> Falta cantidad de personas, fecha, por favor. <USR> regreso a las 15:15 <USR> el 28/10/2025 <SYS> Falta cantidad de personas, por favor. <USR> somos 3 personas"
u04651,chat_00581,10,Cotización generada,"<SYS> Falta destino, origen, por favor. <USR> el 17/12/2025 <SYS> Falta hora, origen, por favor. <USR> solo ida <USR> origen San Martín 4130, Temuco <SYS> Falta hora, destino, por favor. <USR> destino San Martín 2908, Santiago <SYS> Falta hora, por favor. <USR> a las 15:00"
u01018,chat_00127,9,Cotizando,"<SYS> Falta si hay regreso, destino, por favor. <USR> somos 6 personas <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 14:30 <SYS> Falta origen, si hay regreso, por favor. <USR> solo ida <SYS> Falta fecha, origen, por favor. <USR> el 19/05/2025"
u00892,chat_00111,11,Cotizando,"<SYS> Falta cantidad de personas, destino, por favor. <USR> a las 08:00 <SYS> Falta destino, hora de regreso, por favor. <USR> somos 4 personas <USR> destino 1 norte 4201, Valparaíso <SYS> Falta fecha, origen, por favor. <USR> el 20/05/2025 <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 13:30"
u00327,chat_00040,6,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u02144,chat_00267,15,Cotizando,"<USR> necesito una cotizacion <SYS> Falta origen, cantidad de personas, por favor. <USR> el 28/06/2025"
u00550,chat_00068,5,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04887,chat_00610,6,Cotización generada,"<SYS> Falta fecha, cantidad de personas, por favor. <USR> el 20/11/2025 <USR> regreso a las 15:15 <SYS> Falta cantidad de personas, destino, por favor. <USR> destino Alameda 2909, Santiago <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> somos 5 personas <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u00263,chat_00032,6,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? ⏰
u02574,chat_00321,13,Cotizando,"<SYS> Falta origen, hora de regreso, por favor. <USR> solo ida <SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 20:30 <SYS> Falta hora, fecha, por favor. <USR> a las 11:15 <SYS> Falta origen, fecha, por favor. <USR> origen San Martín 1789, Puerto Montt"
u03102,chat_00387,13,Cotizando,"<USR> hola, quisiera info de traslados? 😁 <SYS> Falta hora, hora de regreso, por favor. <USR> destino San Martín 2389, Antofagasta <SYS> Falta fecha, hora de regreso, por favor. <USR> origen San Martín 4237, Viña del Mar <USR> ida y vuelta"
u03619,chat_00452,2,Cotización generada,"<SYS> Falta origen, hora de regreso, por favor. <USR> destino Los Leones 4448, Puerto Montt <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 13:00 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> origen 1 norte 4709, Antofagasta <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> somos 2 personas <USR> ida y vuelta"
u03332,chat_00416,3,Cotización generada,"<SYS> Falta fecha, destino, por favor. <USR> somos 12 personas <SYS> Falta si hay regreso, hora, por favor. <USR> el 06/08/2025 <SYS> Falta si hay regreso, destino, por favor. <USR> solo ida <USR> a las 22:15 <SYS> Falta destino, por favor. <USR> destino Pedro de Valdivia 1040, Viña del Mar"
u03882,chat_00485,9,Cotización generada,"<SYS> Falta origen, hora de regreso, por favor. <USR> regreso a las 19:00 <SYS> Falta fecha, cantidad de personas, por favor. <USR> origen Los Leones 754, Temuco <USR> el 30/05/2025 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> somos 12 personas <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u01540,chat_00192,3,Cotizando,"<SYS> Falta hora de regreso, hora, por favor. <USR> origen Nueva Imperial 4584, La Serena <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 13:00 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 10 personas <USR> ida y vuelta <SYS> Falta fecha, hora de regreso, por favor. <USR> regreso a las 21:15"
u01610,chat_00201,9,Cotizando,"<SYS> Falta hora de regreso, destino, por favor. <USR> destino Providencia 4428, Puerto Montt <USR> el 07/12/2025 <SYS> Falta si hay regreso, hora, por favor. <USR> regreso a las 14:15 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 5 personas <SYS> Falta origen, si hay regreso, por favor. <USR> a las 18:00"
u02962,chat_00370,1,Cotizando,"<SYS> Falta destino, cantidad de personas, por favor. <USR> origen Portugal 3446, Antofagasta <USR> ida y vuelta <SYS> Falta destino, hora de regreso, por favor. <USR> a las 08:30 <SYS> Falta destino, hora de regreso, por favor. <USR> el 16/01/2025 <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 18:45"
u04798,chat_00599,13,Cotización generada,"<SYS> Falta fecha, hora, por favor. <USR> a las 19:30 <SYS> Falta destino, fecha, por favor. <USR> destino Alameda 853, Valparaíso <USR> solo ida <SYS> Falta fecha, hora de regreso, por favor. <USR> el 04/09/2025 <SYS> Falta hora de regreso, por favor. <USR> regreso a las 22:15"
u01143,chat_00142,6,Cotizando,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 18:15 <SYS> Falta origen, destino, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, destino, por favor. <USR> destino Nueva Imperial 4264, Talca <USR> el 14/05/2025 <SYS> Falta cantidad de personas, origen, por favor. <USR> origen San Martín 3908, Viña del Mar"
u01381,chat_00172,4,Cotizando,"<USR> necesito una cotizacion <SYS> Falta cantidad de personas, destino, por favor. <USR> el 30/01/2025 <SYS> Falta si hay regreso, hora, por favor. <USR> regreso a las 19:30 <USR> a las 16:30 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> origen Vicuña Mackenna 1937, Valparaíso <USR> solo ida"
u04229,chat_00528,4,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> destino 1 norte 396, Santiago <SYS> Falta si hay regreso, hora, por favor. <USR> a las 07:30 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> regreso a las 18:30 <USR> ida y vuelta <SYS> Falta cantidad de personas, por favor. <USR> somos 12 personas"
u02660,chat_00332,3,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> el 19/12/2025 <USR> somos 3 personas <SYS> Falta destino, si hay regreso, por favor. <USR> a las 12:30 <USR> destino Pedro de Valdivia 1735, Valparaíso <SYS> Falta origen, hora de regreso, por favor. <USR> origen Los Leones 3110, Antofagasta <USR> regreso a las 22:00"
u00815,chat_00101,14,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora, cantidad de personas, por favor. <USR> destino Apoquindo 267, Santiago <SYS> Falta origen, hora, por favor. <USR> origen San Martín 2657, Valparaíso"
u01675,chat_00209,10,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, hora de regreso, por favor. <USR> a las 22:00 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> el 20/09/2025 <USR> regreso a las 15:00 <SYS> Falta destino, si hay regreso, por favor. <USR> destino Nueva Imperial 4622, Temuco <USR> solo ida"
u02801,chat_00350,0,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta cantidad de personas, destino, por favor. <USR> regreso a las 19:45"
u01519,chat_00189,14,Cotizando,"<USR> hola, quisiera info de traslados? 🚐 <SYS> Falta cantidad de personas, origen, por favor. <USR> regreso a las 13:30 <SYS> Falta cantidad de personas, origen, por favor. <USR> a las 19:30 <SYS> Falta origen, cantidad de personas, por favor. <USR> el 19/08/2025"
u01061,chat_00132,4,Cotizando,"<SYS> Falta hora, hora de regreso, por favor. <USR> origen Los Leones 3704, La Serena <SYS> Falta fecha, cantidad de personas, por favor. <USR> somos 6 personas <SYS> Falta fecha, hora, por favor. <USR> el 29/10/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> a las 16:30"
u02278,chat_00284,5,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta destino, si hay regreso, por favor. <USR> origen Portugal 635, Concepción <USR> regreso a las 11:15"
u02299,chat_00287,10,Cotizando,"<USR> necesito una cotizacion <SYS> Falta hora de regreso, fecha, por favor. <USR> el 04/08/2025"
u02486,chat_00310,5,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, si hay regreso, por favor. <USR> origen 1 norte 3260, Rancagua <SYS> Falta si hay regreso, fecha, por favor. <USR> a las 17:45 <USR> destino Prat 4686, La Serena <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 17:15"
u04743,chat_00592,6,Cotización generada,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 07:30 <USR> somos 8 personas <SYS> Falta hora, origen, por favor. <USR> el 03/05/2025 <SYS> Falta hora, origen, por favor. <USR> origen Apoquindo 3303, Concepción <SYS> Falta si hay regreso, hora, por favor. <USR> a las 10:00 <USR> solo ida"
u03593,chat_00449,8,Cotización generada,"<SYS> Falta fecha, si hay regreso, por favor. <USR> solo ida <USR> regreso a las 12:30 <SYS> Falta origen, hora, por favor. <USR> origen Pedro de Valdivia 1012, Antofagasta <USR> a las 19:00 <SYS> Falta destino, fecha, por favor. <USR> el 10/11/2025 <SYS> Falta destino, cantidad de personas, por favor. <USR> somos 10 personas <USR> destino Providencia 2614, Talca"
u04822,chat_00602,5,Cotización generada,"<SYS> Falta destino, si hay regreso, por favor. <USR> destino Nueva Imperial 250, Temuco <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> a las 16:15 <USR> ida y vuelta <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 6 personas <SYS> Falta origen, por favor. <USR> origen 1 norte 4692, Puerto Montt"
u04089,chat_00511,8,Cotización generada,"<SYS> Falta hora, destino, por favor. <USR> somos 4 personas <SYS> Falta destino, hora, por favor. <USR> destino San Martín 4085, La Serena <USR> ida y vuelta <SYS> Falta origen, fecha, por favor. <USR> el 03/05/2025 <USR> origen Prat 4898, Santiago <SYS> Falta hora, por favor. <USR> a las 21:45"
u00818,chat_00102,1,Cotizando,"<USR> consulta, hacen viajes privados? 🚌 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> regreso a las 21:30"
u04818,chat_00602,1,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> a las 07:00 <USR> solo ida <SYS> Falta destino, cantidad de personas, por favor. <USR> el 09/04/2025 <USR> destino Alameda 529, Rancagua <SYS> Falta origen, cantidad de personas, por favor. <USR> regreso a las 08:45 <SYS> Falta origen, cantidad de personas, por favor. <USR> origen Alameda 2419, Antofagasta <USR> somos 6 personas"
u01825,chat_00228,0,Cotizando,"<SYS> Falta origen, hora de regreso, por favor. <USR> regreso a las 19:00 <SYS> Falta destino, cantidad de personas, por favor. <USR> destino Nueva Imperial 393, La Serena <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> origen Los Leones 2610, La Serena <SYS> Falta cantidad de personas, fecha, por favor. <USR> solo ida <USR> el 29/12/2025"
u01538,chat_00192,1,Cotizando,"<USR> buenos dias, necesito hablar con un asesor ⏰ <SYS> Falta hora de regreso, hora, por favor. <USR> destino Providencia 2544, La Serena <SYS> Falta hora de regreso, hora, por favor. <USR> origen Nueva Imperial 4584, La Serena <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 13:00"
u01330,chat_00166,1,Cotizando,"<SYS> Falta hora, hora de regreso, por favor. <USR> somos 5 personas <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta fecha, hora, por favor. <USR> el 26/12/2025 <SYS> Falta hora de regreso, hora, por favor. <USR> regreso a las 08:30"
u02689,chat_00336,0,Cotizando,"<USR> hola, quisiera info de traslados? 👍 <SYS> Falta hora, destino, por favor. <USR> origen Los Leones 4394, Santiago <SYS> Falta fecha, hora, por favor. <USR> somos 10 personas <SYS> Falta fecha, destino, por favor. <USR> destino Vicuña Mackenna 4389, Talca"
u03331,chat_00416,2,Cotización generada,"<SYS> Falta origen, destino, por favor. <USR> origen San Martín 3186, Viña del Mar <USR> destino Providencia 704, Viña del Mar <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> a las 15:00 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 08:45 <SYS> Falta cantidad de personas, por favor. <USR> somos 3 personas"
u04650,chat_00581,9,Cotización generada,"<SYS> Falta destino, cantidad de personas, por favor. <USR> somos 5 personas <USR> a las 20:45 <SYS> Falta si hay regreso, origen, por favor. <USR> el 21/08/2025 <USR> solo ida <SYS> Falta origen, destino, por favor. <USR> origen Los Leones 2138, Antofagasta <SYS> Falta destino, por favor. <USR> destino Portugal 1045, Concepción"
u04584,chat_00572,7,Cotización generada,"<SYS> Falta hora, fecha, por favor. <USR> destino 1 norte 3731, Concepción <USR> el 08/03/2025 <SYS> Falta si hay regreso, origen, por favor. <USR> regreso a las 11:00 <USR> ida y vuelta <SYS> Falta origen, hora, por favor. <USR> origen Apoquindo 1161, Santiago <SYS> Falta hora, por favor. <USR> a las 13:30"
u00727,chat_00090,6,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04393,chat_00549,8,Cotización generada,"<SYS> Falta origen, si hay regreso, por favor. <USR> el 06/08/2025 <USR> origen Apoquindo 521, La Serena <SYS> Falta destino, si hay regreso, por favor. <USR> destino 1 norte 2778, Santiago <USR> solo ida <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 15:30 <SYS> Falta cantidad de personas, por favor. <USR> somos 6 personas"
u03079,chat_00384,6,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, destino, por favor. <USR> ida y vuelta <USR> regreso a las 07:30 <SYS> Falta origen, destino, por favor. <USR> destino Prat 2336, Rancagua"
u03988,chat_00498,3,Cotización generada,"<SYS> Falta origen, si hay regreso, por favor. <USR> el 04/11/2025 <SYS> Falta hora, origen, por favor. <USR> ida y vuelta <USR> origen San Martín 2041, Santiago <SYS> Falta hora, hora de regreso, por favor. <USR> destino Portugal 4105, Viña del Mar <SYS> Falta hora, hora de regreso, por favor. <USR> a las 12:00 <USR> regreso a las 18:45"
u00500,chat_00062,3,Potencial cliente,<USR> hola! tienen disponibilidad para la semana?
u00889,chat_00111,8,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta cantidad de personas, destino, por favor. <USR> a las 08:00"
u04187,chat_00523,10,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> el 11/11/2025 <SYS> Falta destino, cantidad de personas, por favor. <USR> origen Vicuña Mackenna 1405, Antofagasta <USR> somos 8 personas <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 15:15 <SYS> Falta destino, por favor. <USR> destino Vicuña Mackenna 2701, Antofagasta"
u01704,chat_00212,7,Cotizando,"<SYS> Falta cantidad de personas, hora, por favor. <USR> origen San Martín 276, Concepción <SYS> Falta hora, hora de regreso, por favor. <USR> somos 5 personas <SYS> Falta hora, hora de regreso, por favor. <USR> regreso a las 22:30 <SYS> Falta si hay regreso, destino, por favor. <USR> ida y vuelta"
u00236,chat_00029,11,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u01168,chat_00145,15,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta hora de regreso, hora, por favor. <USR> regreso a las 11:15"
